"pathway","pval","padj","log2err","ES","NES","size","genes"
"MIR_1264_3P",0.426016260162602,0.909622293299006,0.0766746872490091,0.300928398012329,0.958815955146305,222,"Cmpk2,Sgms1,Eif4ebp1,Dpf2,Fgl2,Fam118a,Ttll1,Gpkow,Atp6v1d,Rap1gds1,9530068E07Rik,Aftph,Chfr,Sumf2,Sike1,Rnft1,Oxnad1,Pnrc2,Leprotl1,Smim13,Parp8,Cnp,Apba3,Tiam2,Daam1,Dcun1d2,Maml2,Pramel12,Tmco3,Nedd1,Mcfd2,Serpini1,Snap23,Lias,Mrpl1,Cggbp1,Ccdc127,Trim36,Fgfr1op2,Rnf111,Ing3,Map7,Ubqln1,Cgas,Clns1a,Tmem67,Ubl3"
"MIR_126A_5P",0.153846153846154,0.909622293299006,0.184706471207739,-0.344777671358006,-1.12206720830951,246,"Ugcg,F2rl2,Rab27a,Hprt1,Hmgxb4,Iqsec1,Ppp1r10,Rev3l,Brip1,Trps1,Erap1,Azin1,Tbl1xr1,Ptpn22,Celf2,Col10a1,Arid1a,Man1a,Rnf138,Lpp,Dicer1,Srpk2,Ptbp3,Gpr174,Foxp1,Sik3,Ube3c,Myef2,Lactb2,Tdrd3,Zfp703,Nfat5,Map3k2,Bcl7a,Rrp1b,Bicd1,Nbeal1,Dennd1b,Rinl,Scfd2,Pnpt1,Tmcc3,Rfx3,Ttn,Zfp953,Dcaf10,Cask,Golga2,Cdca7,Sft2d2,Fryl,Car5b,Setbp1,Rora,Ids,Inpp5d,H2-D1,Ankfy1,Zfp882,AI182371,Stk24,Ptpn12,Spag9,Myb,Csde1,Jarid2,Ogt"
"MIR_127_3P",0.487414187643021,0.909622293299006,0.0878312634480124,-0.537890652205292,-1.00446957473096,6,"Zc3h4"
"MIR_127_5P",0.620209059233449,0.909622293299006,0.0614364107201271,0.322223775958496,0.88950625861631,53,"Anxa5,Dync1li2,Derl2,Ywhaq,Unc50,Phc1,Bphl,Tpm1,Igsf3,Xcr1,Sec24b,Fundc1,Ctnnal1,Asph"
"MIR_128_1_5P_MIR_128_2_5P",0.594642857142857,0.909622293299006,0.0646484568421928,0.570553988544621,0.935979425995881,4,"Cbfa2t3,Ikzf4"
"MIR_128_3P",0.345303867403315,0.909622293299006,0.120985142145252,-0.292676727733409,-0.936717299287433,317,"Ugcg,Sec24a,Med12l,Mdn1,Ncapg2,Ubr5,Itga4,Hic1,Dnajc13,Agfg1,Usf3,Wnk1,Zfp26,Naa15,Sh3rf1,Bahd1,Tab3,Med14,Cipc,Clcn3,Rps6ka5,Anks1,Dcaf7,Lpp,Msi2,Scai,Pik3r1,Bend4,Dcp2,Aff4,Mtdh,Ice1,Cbx5,Med13l,Naa50,Tbc1d22b,Ino80d,Nsd1,Usp49,Sertad2,Car12,Ret,Hycc2,Sp1,Pgap1,Casc3,E2f7,1700025G04Rik,Ubr1,Ube2w,Socs6,Rapgef2,Zhx1,Ndufs4,Rsbn1l,Aph1a,Tmem167,Fryl,Atp8a1,Gcc2,Mnt,Spty2d1,Dot1l,Gigyf2"
"MIR_1298_3P",0.305882352941176,0.909622293299006,0.118287526124085,-0.431196424344521,-1.10636065182689,29,"Trpm7,Polr2l,Dock5,Mprip,Fancm,Appbp2,Mecp2"
"MIR_129B_3P",0.124423963133641,0.909622293299006,0.191892240384838,-0.514382072655932,-1.34043867348868,31,"Abcg1,Sh3rf1,Mink1,Cdan1,C1qbp,Ncoa2"
"MIR_129B_5P",0.329238329238329,0.909622293299006,0.116234148779716,-0.317743637081584,-0.999230268715869,146,"Alcam,B3galt2,Cmip,Cux1,Arid3a,Mdfic,Crebrf,Kctd1,Hnrnpc,Nlk,Bcl11b,Med14,Tnrc6c,Zyg11b,Ptbp3,Hipk2,Strn3,Zmym4,Fndc3a,Nfat5,Map3k2,Bicd1,Dennd1b,Lrrtm2,Prkacb,Sertad2,Satb1,Fas,Sp1,Aak1,Slc17a5,Spats2,Tnrc6b,Gramd1c,Smad7,Mapk8,Slc6a6,Echdc1,Maml1,Crim1,Ahdc1,Slc30a7,Dclre1c,Arid1b,Zeb2,Arhgap15,Tmtc4,Cadm1,Picalm,Kctd6,Cpsf2"
"MIR_129_1_3P_MIR_129_2_3P",0.588135593220339,0.909622293299006,0.0626618230932491,0.315086441719584,0.902172323479842,73,"Ppp4r1,Mcur1,Slc66a3,Zbtb41,1810010H24Rik,Phtf2,Bzw1,Mapk3,Egln3,Snx6,Dolpp1,Cptp,Ado,Usp25,Ssh3,Dok4"
"MIR_129_5P",0.0860759493670886,0.909622293299006,0.245041785430996,-0.391149642635739,-1.26065386535871,203,"Ugcg,Sun2,Zswim6,Vps13a,Sh3bgrl,Dnajc13,Larp1,Nipbl,Inpp4b,Naa15,Celf2,Rps6ka5,Apc,Scai,Bptf,Fmr1,Med13l,Chmp2b,Dab2ip,Ptges3,Larp4,Mbnl1,Dusp10,Bicd1,Nbeal1,Uba6,Satb1,Glyr1,Rfx3,Zmat2,Nr2c2,Hlcs,Actn1,Jade1,Fryl,Cacnb4,Tent4b,Tmem245,Xpo7,Eif4g3,Bclaf3,Mecp2,Mettl9,Homer1,Ppm1h,Nfic,Tnpo1,Ahdc1,Jarid2,Ago3,Tox,Morf4l2,Taok3,Nufip2,Itga6,Atxn7,Arid1b,Dsg2,Mindy2,Rps6kb1"
"MIR_1306_3P",0.157522123893805,0.909622293299006,0.14641623786055,0.725088616097816,1.31720769842945,6,"Sgms1,Hmgcl"
"MIR_1306_5P",0.297921478060046,0.909622293299006,0.118815039412263,-0.491043195043507,-1.13680827289722,16,"Zfp292,Larp1,Olfm1,Actr2,Ccng1,Eif4a2,Cspp1,Bend3"
"MIR_130A_3P_MIR_721",0.226315789473684,0.909622293299006,0.149207542435322,-0.33176959361862,-1.06908309904425,215,"Ddx6,Med12l,Pak6,Mdn1,Mphosph9,Dennd1a,Memo1,Arap2,Hprt1,Brwd1,Ago1,Mdfic,Erbin,Wnk1,Tbl1xr1,Phf3,Usp32,Cep170,Tnrc6c,Ccny,Btaf1,Relch,Laptm4a,Sbno1,Atxn1,Elk3,Mon2,Snx5,Btbd7,Psap,Fmr1,Zfp609,Dcbld2,Gon4l,Larp4,Mbnl1,Zcchc14,Klhl20,Nsd3,Cltc,Lrrtm2,Iqgap2,R3hdm1,Ube2d2a,Calm2,Ankib1,Prr14l,Socs6,Csnk1g1,Mapk1,Zmat3,Jade1,Rfx7,Gpatch8,Mecp2,Ulk2,Mapk8,Mdm4,Kmt2c,Mllt6,Clcn5,Akap11,Ppp6r1,Jarid2,Enpp5,Jmy"
"MIR_130A_5P",0.141463414634146,0.909622293299006,0.184706471207739,-0.367778800188508,-1.17436572570166,161,"Ddx6,Pkp4,Raly,Rsf1,Arid3a,Cd80,Med13,Med14,Ppip5k2,Cyp20a1,Tbc1d8b,Morc2a,Itpripl2,Plp1,Lpp,Msi2,Clock,Foxp1,Med13l,Slc39a14,Map3k2,Fyn,Naa50,Mbnl1,Nhlrc2,Slk,Sp1,Wscd2,Ptpre,Exph5,Cpeb4,Cd226,Cask,Peak1,Pdcd6ip,Rora,Fbxo11,Synj2bp,Crls1,Brwd3"
"MIR_130B_3P",0.178010471204188,0.909622293299006,0.169570644405628,-0.339772383543039,-1.097217063614,217,"Ddx6,Med12l,Pak6,Mdn1,Mphosph9,Dennd1a,Memo1,Arap2,Hprt1,Brwd1,Ago1,Mdfic,Erbin,Wnk1,Tbl1xr1,Bahd1,Phf3,Clcn3,Usp32,Cep170,Tnrc6c,Ccny,Btaf1,Relch,Laptm4a,Sbno1,Atxn1,Elk3,Mon2,Snx5,Btbd7,Psap,Fmr1,Zfp609,Dcbld2,Gon4l,Larp4,Mbnl1,Zcchc14,Klhl20,Nsd3,Cltc,Lrrtm2,Iqgap2,R3hdm1,Ube2d2a,Calm2,Ankib1,Prr14l,Socs6,Csnk1g1,Mapk1,Zmat3,Jade1,Rfx7,Gpatch8,Mecp2,Ulk2,Mapk8,Mdm4,Kmt2c,Mllt6,Clcn5,Akap11,Ppp6r1,Jarid2,Enpp5,Jmy"
"MIR_130B_5P",0.017889803407655,0.909622293299006,0.352487857583619,-0.518426104426104,-1.54942067321206,97,"Ddx6,Raly,Cdk6,Ppp1r10,Ash1l,Sh3rf1,Insyn2b,Akap13,Btnl9,Ppip5k2,Tbc1d8b,Crem,Man1a,Plp1,Vps50,Cnot1,Rhoa,Adam22,Nfat5,Tnfsf10,Bicd1,Wdr7,Etv6,Pnpt1,Pak2,Wscd2,Ptpre,Dennd5a,Cask,Spty2d1,Zfp971,Itprid2,Fbxo11,Synj2bp,Ncr1"
"MIR_130C",0.212041884816754,0.909622293299006,0.154190966581424,-0.336550957953465,-1.08053343385138,213,"Ddx6,Med12l,Pak6,Mdn1,Mphosph9,Dennd1a,Memo1,Arap2,Hprt1,Brwd1,Ago1,Mdfic,Erbin,Wnk1,Tbl1xr1,Phf3,Usp32,Cep170,Tnrc6c,Ccny,Btaf1,Relch,Laptm4a,Sbno1,Atxn1,Elk3,Mon2,Snx5,Btbd7,Psap,Fmr1,Zfp609,Dcbld2,Gon4l,Larp4,Mbnl1,Zcchc14,Klhl20,Nsd3,Cltc,Lrrtm2,Iqgap2,R3hdm1,Ube2d2a,Calm2,Ankib1,Prr14l,Socs6,Csnk1g1,Mapk1,Zmat3,Jade1,Rfx7,Gpatch8,Mecp2,Ulk2,Mapk8,Mdm4,Kmt2c,Mllt6,Clcn5,Akap11,Ppp6r1,Jarid2,Enpp5,Jmy"
"MIR_132_3P",0.297619047619048,0.909622293299006,0.120985142145252,-0.34993333590378,-1.05412348138782,102,"Brwd1,Dixdc1,Bclaf1,Tut4,Rras2,Nlk,Ptbp2,Rlim,Pspc1,Rictor,Atxn1,Zfp236,Cbll1,Larp4,Zfp874b,Nin,Rad54l2,Lemd3,Ube2d2a,Mycbp2,Dhx37,Nfatc2,Mapk1,Ccdc71l,Timm9,Rasa1,Calu"
"MIR_132_5P",0.211845102505695,0.909622293299006,0.142901149386948,-0.722359968710946,-1.28087794975475,5,"Rsf1"
"MIR_133A_3P_MIR_133B_3P",0.417690417690418,0.909622293299006,0.100990587455923,-0.29835888604802,-0.945966261680984,174,"Rab5c,Med12l,Thrap3,Eif4a1,Vps13a,Sephs2,Gabarapl1,Ncald,Ago1,Sec61b,Myh9,Pik3c2a,Usp32,Selenof,Xpo1,Cap1,Raph1,Rb1cc1,Ptbp3,Pitpnm2,Cbll1,Sf3b1,Lasp1,Map4,Clta"
"MIR_133A_5P",0.262697022767075,0.909622293299006,0.108820126769161,0.423310923399883,1.14448550681682,43,"Arhgap21,Msn,Repin1,Eif5b,Stim2,Timm8a1,Smarce1"
"MIR_133C",0.402948402948403,0.909622293299006,0.103197466945307,-0.302490023138742,-0.959064300629865,174,"Rab5c,Med12l,Thrap3,Eif4a1,Vps13a,Sephs2,Gabarapl1,Ncald,Ago1,Sec61b,Myh9,Pik3c2a,Usp32,Selenof,Xpo1,Cap1,Raph1,Rb1cc1,Ptbp3,Pitpnm2,Cbll1,Sf3b1,Lasp1,Map4,Clta"
"MIR_134_5P",0.14808362369338,0.909622293299006,0.150169802128406,0.45966867642402,1.26892611618364,53,"Itgb1,Habp4,Zmat5,Pitpna,Atp6v0c,Bin3,Abt1,Hyal1,Slc37a3,Rfc5,Ppp1r7,Ccdc127,Lrrc28"
"MIR_135A_5P",0.131840796019901,0.909622293299006,0.193813302725311,-0.367469826033927,-1.18340461012235,193,"Chmp4b,Chsy1,Mfhas1,Slc30a4,Zfp292,Slfn5,Kctd1,Rrbp1,Runx2,Med13,Mob1b,Man1a,Rnf138,Syne1,Zfp236,Elk3,Ppp6r3,Ints2,Hmgxb3,Dap,Wdr33,Sptbn1,Mbnl1,Zcchc14,Zranb2,Hif1an,Abce1,Wscd2,Arel1,Rsbn1l,Edem3,Jade1,Cpd,Esrra,Atp8a1,Bzw2,Setbp1,Bace1,Arl5a,Angptl2"
"MIR_135B_5P",0.156716417910448,0.909622293299006,0.176694268938498,-0.351460224562647,-1.13127407621232,192,"Chmp4b,Chsy1,Mfhas1,Slc30a4,Zfp292,Slfn5,Kctd1,Rrbp1,Runx2,Med13,Mob1b,Man1a,Rnf138,Syne1,Zfp236,Elk3,Ppp6r3,Ints2,Hmgxb3,Dap,Wdr33,Sptbn1,Mbnl1,Zcchc14,Zranb2,Hif1an,Abce1,Wscd2,Arel1,Rsbn1l,Edem3,Jade1,Cpd,Esrra,Atp8a1,Bzw2,Setbp1,Bace1,Arl5a,Angptl2"
"MIR_137_3P",0.444141689373297,0.909622293299006,0.103576326612592,-0.277883218393551,-0.898360821128842,330,"Ugcg,Tjp2,Ybx1,B3galt2,Stk11,Slc30a4,Fnip1,Map3k14,Hic1,Ago1,Nbeal2,Srsf6,Cdc37l1,Erbin,Rrbp1,Inpp5a,Runx2,Naa15,Insyn2b,Slc4a7,Tbc1d1,Col10a1,Rrm2b,Rnf138,Psmc6,Msi2,Btaf1,Rictor,Snx25,Usp24,Rreb1,Oxsr1,Padi2,Ube3c,Zfp217,Dsp,Arhgef18,Zfp326,Ctdsp2,Synj1,Ncoa2,Castor2,Fmnl2,Smurf2,Herpud2,Tsc22d2,Lemd3,Hycc2,Rmnd5a,Pptc7,Slc35e2,Otud7b,Fhip2b,Nfatc2,Whamm,Dusp4,Map4k2,Hnrnpdl,Syncrip,Jade1,Fam76b,Esrra,Sash3"
"MIR_138_2_3P",0.119127516778523,0.909622293299006,0.165656695205483,0.443457524364027,1.30785914605569,85,"Rtp4,Aktip,Zbtb41,Dda1,Myg1,Vdac2,Xlr4b,Sike1,Cdc123,Pde6d,Crebzf,Cct7,Slc35a5,Xlr4a,Rnf146,Tm9sf3,2510039O18Rik,Carnmt1"
"MIR_139_3P",0.415094339622642,0.909622293299006,0.0988903007520636,-0.467180992707532,-1.02901553960687,12,"Csnk2a1,Rbm26,Pvr,Aak1,Elk1,Camk1d"
"MIR_139_5P",0.385542168674699,0.909622293299006,0.104732821580651,-0.320611017526721,-0.972782202896103,109,"Cdk6,Rab27a,F2r,Zfp748,Atrx,Prpf4b,Usf3,Ash1l,Bcl2,Birc6,Taok1,Zfp874a,Ap1s2,Rreb1,Rock1,Fmr1,Kat6a,Zranb2,Usp49,Txlng,Ofd1,Cnih1,Aebp2,Tmpo,Fam76b,Rfx7,Pip4k2a,Pigm,Fam222b"
"MIR_140_3P",0.369928400954654,0.909622293299006,0.106729884364606,-0.329018019837617,-0.99476725338216,103,"Arl4c,Stag2,Zdhhc17,Zc3h7b,Zfp931,Ubqln2,Suco,Relch,Rictor,Pdpk1,Klhl12,Ap1g1,Nfat5,Naa50,Hipk3,Stx3,Ndst1,Ino80d,Txlng,Tmem68,Gprin3,Peak1,Sub1,Mecp2,Ankrd28,Homer1"
"MIR_140_5P",0.472027972027972,0.909622293299006,0.0751181635276301,0.343340166398148,0.957984591606635,62,"Egr2,Dpysl2,Stradb,Ptgr2,Mfsd14a,Rala,Abhd5,Mpv17,Rnf19a,Entr1,Epb41l2,Vps18,Bloc1s2"
"MIR_141_3P",0.559895833333333,0.909622293299006,0.0873098257637931,-0.267566681144117,-0.863859081030051,264,"Sp4,Fkbp5,Stag1,Clasp2,Kif1c,Crebrf,Dnajc13,Iqsec1,Ash1l,Bahd1,Kat6b,Anp32e,E2f3,Atp6v1a,Tbc1d1,Atad2b,Supt6,Rb1cc1,Itpripl2,Stk17b,Zyg11b,Myh10,Dcp2,Pgrmc2,Atxn1,Elk3,Ppp1r15b,Gls,Fmr1,Atrnl1,Arhgef18,Ncoa2,Fbxl2,Olfm1,Mbnl1,Canx,Slk,Klhl28,Abhd18,Camsap2,Prkacb,Ikzf5,Cdk8,Tnrc6b,Map2k4,Ppfia1,Prkcb,Mapk1,Etnk1,Ube3a,Bace1,Rtl5,Angptl2,Mapk6,Ulk2,Epn1,Cdk13,Hook1,Spag9,Tmem135,Dcun1d3,Slc30a7,Chd2,Tiam1,Abl2,Fam168b,Plcxd2,Nufip2,Atxn7,Ankrd44,Zeb2,Ywhag,Mtmr6"
"MIR_141_5P",0.384259259259259,0.909622293299006,0.102449405629826,-0.35371932257747,-1.0105890180156,61,"Myl12a,Man2a1,Tfrc,Eef1b2,Slc2a1,Zfp217,Prr11,Naa50,Dennd1b,Ddx19b,Tmem167,Cpeb4,Pdcd6ip,Itprid2,Fbxo11,Mettl9,Garre1,Ppp6r1"
"MIR_142A_3P",0.391923990498812,0.909622293299006,0.102821842840815,-0.324620651033959,-0.984766589996518,104,"Utrn,P2ry10b,Ash1l,Hectd1,Inpp5a,Slc35f6,Tasor2,Suco,Taok1,Apc,Rictor,Bmal1,Ptbp3,Myh10,Strn3,Clock,Zfp217,Tnrc18,Mlxip,Fmnl2,Rab23,Wasl,Cask,Fyco1,Slc39a10,Epn1,Brwd3,Pou2f1,Irak1,Morf4l2,Cpeb2,Itgav,Zeb2"
"MIR_142A_5P",0.175879396984925,0.909622293299006,0.166933848713193,-0.347768087791768,-1.11112950864206,185,"Clec2d,Selenot,Ncapg2,Arap2,Zbtb37,Rsf1,Zxdb,Srsf6,Iqsec1,Cdc37l1,Tut4,Prpf4b,Tbl1xr1,Atp13a3,Med14,Ppip5k2,Abca1,Baz2a,Usp45,Lpp,Cbx3,Rhoa,Otud4,Zfp275,Ptpn4,Stau1,Wwp1,Synj1,Ube4a,Set,Zfp770,Bicd1,Camsap2,Vmp1,Ankib1,Tns1,Taf3,Tmem68,Npat,Cox16,Ccdc71l,Vps54,Tmem245,Macf1,Fancm,Arid2,Paip1"
"MIR_142B",0.0852130325814536,0.909622293299006,0.245041785430996,-0.423699604941417,-1.33392961650019,150,"Vapb,Hnrnpa0,Gzmb,Mylip,Arap2,Ubr5,Zfp65,Sppl2a,Rras2,Isg20l2,Insyn2b,Kat6b,Clcn3,Slco4a1,Clock,Atxn1,Rock1,Adam22,Or7d10,Rbm34,Hipk3,Kcnab2,Ppp1cb,Dph6,Tbc1d15,Ccser2,Cemip2,Prr14l,Atp8b4,Bdp1,Atp1b3,Kansl1l,Xiap,Rnf157,Arl15,Phip,Cacnb4,Dmxl1,Zcchc4,Dapp1,Tox,Morf4l2,Ctdspl2,Pals2,Cpeb2,Pip5k1a,Kdm7a,Stk26,Zfp827,Atp8b2,Senp5,Stx11,Bbip1"
"MIR_143_3P",0.154394299287411,0.909622293299006,0.173747838999571,-0.385299124728964,-1.18863219958797,115,"Vapb,Gabarapl1,Tbl1xr1,Isg20l2,Akap13,Atp6v1a,Dip2b,Crem,Tcf20,Msi2,Ptbp3,Strn3,Ahcyl1,Larp4,Psme4,Kat6a,Klhl20,Dennd1b,Etv6,Sfxn4,Rb1,Gimap8,Tanc2,Cd226,Brd2,Cpd,Pcx,Als2,Atp10a,Gigyf2"
"MIR_143_5P",0.468384074941452,0.909622293299006,0.0913924325943768,-0.336046273283881,-0.964800792936953,68,"Selenot,Sh3bp5,Prpf4b,Ivd,Hdac8,Hif1a,Rnf44,Rad21,Ppp6r3,Sgsm2,Fmr1,Sptbn1,Spg11,Map3k2,Rbm26,Dyrk1a,Nr2c2,Cask,Tmx4,Mier3,Rora,Zfp14,Kdm2b,Eid1,Glce,Ago3,Mxd3"
"MIR_144_3P",0.296103896103896,0.909622293299006,0.127505315300183,-0.303240708945706,-0.97114324691953,283,"Sec24a,Med12l,Sp4,Zbtb37,Crebrf,Iqsec1,Atp5mc2,Selenoi,Erbin,Tbl1xr1,Naa15,Pdcl,Nlk,Med14,Atp6v1a,Pik3c2a,Phf3,Senp7,Dip2b,Col10a1,Tet2,Tfrc,Atp2b1,Arid1a,Abca1,Abtb2,Hif1a,Atxn1,Otud4,Ap1g1,Fndc3a,Asap2,Tnrc18,Mob4,Prr11,Dcbld2,Mbnl1,Kat6a,Acer3,Ino80d,Ptprj,Ppp3r1,Nin,Kif2a,Frs2,Suclg2,Marf1,Hycc2,Pde3b,Ube2d2a,Pptc7,Rfx3,Emp1,Impact,Pura,Cdk8,Ppfia1,Ttn,Myo1e,Syncrip,Fam76b,Nup37,Etnk1,Als2"
"MIR_144_5P",0.0315604961916826,0.909622293299006,0.321775918075361,-0.683467210968506,-1.6413330358303,20,"Zswim6,Hic1,Med14,Smarca2,Synj1,Abcb7,Prkacb,Aak1,Ttf2"
"MIR_145A_3P",0.537942664418212,0.909622293299006,0.0667426134241917,0.305301204985253,0.923885990651282,118,"Nrp1,Sc5d,Tfe3,H2-DMa,Spout1,Lrrc75b,Pip4p2,Erbb2,E130308A19Rik,Clcf1,Casp7,Trp53bp2,Atg7,Dbnl,Eeig2,Cdr2,Eif4e,Paqr8,Cdk4,Nxf1,Plekhm3,Arhgap12,Abraxas2,Gbp4,Gins3,Uspl1,2510039O18Rik"
"MIR_146A_3P",0.484184914841849,0.909622293299006,0.0916795246008379,-0.320673137993674,-0.94763239506606,86,"Klrc1,Man2a1,Chst11,Dpy19l4,Inpp4b,Rtn4,Rras2,Ccny,Dcaf7,Slc25a4,Uggt2,Acer3,Camsap2,Tsc22d2,Nfatc1,Taf3,Txnl1"
"MIR_146B_3P",0.34622144112478,0.909622293299006,0.0922597260527354,0.495538092219299,1.10262616511853,15,"Selenop,Cyb561a3,Slc25a35,Sema4f,Eif2s1"
"MIR_147_3P",0.630550621669627,0.909622293299006,0.0615706755421678,0.509908593221786,0.885741670708042,5,"Prkcz,Ndufa4"
"MIR_147_5P",0.259933774834437,0.909622293299006,0.105920292736253,0.332156814383164,1.05288713641715,207,"St6gal1,Rsu1,Wdfy1,Ppp2r1b,Sox13,Ovol2,Map3k1,Gosr2,Rnf166,Ist1,Cul4a,Lmbrd1,Zfp706,Eml4,Ranbp9,Rap1b,Rpa1,Pi4k2a,Maf1,Rnpc3,Cdc42se2,Rngtt,Extl2,Tbl1x,Dzip1,Ntaq1,Prkab1,Aar2"
"MIR_148A_3P_MIR_148B_3P_MIR_152_3P",0.432911392405063,0.909622293299006,0.100633389423036,-0.291199231705519,-0.937055189099231,208,"Ddx6,Med12l,Dpp4,Arap2,Ago1,Mdfic,Ppp1r10,Macir,Agfg1,Ube4b,Gpr183,Zdhhc17,Tbl1xr1,Runx2,Eml2,Phf3,Usp32,Tnrc6c,Zfyve26,Abca1,Ythdc2,Slco4a1,Btaf1,Relch,Acyp2,Dicer1,Rictor,Dcp2,Skp1,Atxn1,Otud4,Oxsr1,Cbll1,Fmr1,Abcb7,Canx,Dnmt1,Cep350,Rmnd5a,Itpk1,Cdk8,Trak2,Med27,Errfi1,Rfx7,Atp8a1,Gpatch8,Mnt,Spty2d1,Ago2,Plaa,Dmxl1,C1galt1,Macroh2a1,Tomm70a,Itsn2,Mllt6,Dgcr8,Dcun1d3,Tnpo1,Ppp6r1,Jarid2,Jmy,Manba"
"MIR_149_5P",0.295726495726496,0.909622293299006,0.0999276973731092,0.357915224950494,1.05567617819113,96,"Arhgap21,Sh3gl1,Tor3a,Faap20,Casp2,Rab6b,Atg4a,Cnih4,Appl2,Eloa,Lmbr1l,Prkab1,Pou2f2,Polr2c,Zfp335,Rap1a,Golt1b,Pmm2,Cmtm7,Snrk,Zbtb2,Brix1,Il17rd"
"MIR_151_5P",0.535469107551487,0.909622293299006,0.0826646449123753,-0.512727984991398,-0.957480221910253,6,"Ralgapa1,Nmnat2,Aph1a"
"MIR_152_5P",0.420774647887324,0.909622293299006,0.0815265143256594,0.38769581818114,1.0041069868328,31,"Rnf130,Zbtb41,Pi4k2a,Dcaf17,Psen2,Bbs4,Ifi213"
"MIR_153_3P",0.100502512562814,0.909622293299006,0.224966093540314,-0.382614045329802,-1.23335296795794,207,"Adam19,Ybx1,Sun2,Mdn1,Eeig1,Cmip,Ago1,Utrn,Azin1,Atad2b,Rpl22,Cap1,Arid1a,Rps6ka5,Kdsr,Apc,Rictor,Pik3r1,Kmt2b,Bend4,Bptf,Otud4,Mon2,Rock1,Kdm6a,Wwp1,Ncoa2,Fyn,Zcchc14,Dennd1b,Sertad2,Satb1,Otud7b,Desi2,Nfatc2,Nek9,Tnrc6b,Ube2w,Mbtd1,Ttn,Kansl1l,Zhx1,Atp8a1,Spty2d1,Dot1l,Rasa1,Lamc1,Prdm2,Glce,Itsn2,Nfic,Clcn5,Mycbp,Jarid2,Ptpn3,Ctdspl2,Fam168b,Wdr26,1600012H06Rik,Rps6kb1,Zfp385c,Kmt2a,Nudt4,Sphk2,Tesk2,Kctd6"
"MIR_153_5P",0.116022099447514,0.909622293299006,0.219250346703755,-0.349003696378202,-1.15333334784157,440,"P2ry12,Zswim6,Cst7,Luc7l2,Sp4,Thrap3,B3galt2,Dbt,Stag1,Eif4b,Hopx,Gtdc1,Arfgef1,Osbpl3,Ago1,Slc16a4,Ankhd1,P2ry10b,Lratd2,Fut8,Kctd1,Usf3,Trps1,Ddx21,Rtn4,Naa15,Anp32e,Mob1b,Gphn,Adamts6,Themis,Clcn3,Ambra1,Ptbp2,Dennd4c,Abca1,Crem,Ythdc2,Tmem106b,Scd2,Lpp,Scai,Snx25,Rnf44,Srpk2,Khsrp,Mtdh,Tasor,Pum2,Slc26a10,Gls,Myef2,Fchsd2,Atrnl1,Zfp157,Slc39a14,Zfp326,Nfat5,Map3k2,Arih1,Larp4,Cd84,Notch1,Acer3,Smurf2,Nsd3,Uba6,Tsc22d2,Hycc2,Fas,Sp1,Rmnd5a,Ikzf5,Abce1,Aak1,Mycbp2,Slc17a5,Rhoq,Ccser2,Dse,Ncoa5,Msl2,Ccng1,Cnih1,Tmem167,Srsf1,Dzank1,Jade1,Slc25a13,Yy1,Pip4k2a,Phip,Frmd4a,Zfp512,Herc3,Nup37,Pdcd6ip,Cacnb4,Rora,Etnk1,Ube3a,Xpo7,Arl5a,Lamc1,Tsfm,Zbed6,Yme1l1,Tut7,Cxadr,Macroh2a1,Chd9,Ncr1,Mfsd8,Spag9,Ppat,Hipk1,Pou2f1,Csde1,Sfi1,Phf20l1,Marchf7,Ttc7b,Gpr155,Rab39b,Ssh2,Taok3,Ric1,Cblb,Gpr22,Zfp384,Nufip2,Rwdd2b,Itga6,Atxn7,Sap30bp,Nqo1,Pan3"
"MIR_155_3P",0.0921348314606742,0.909622293299006,0.222056046145248,-0.548360668962581,-1.44233602199065,34,"Atp1a1,Kctd1,Apc,Wdr37,Sertad2,Acss1,Tnrc6b,Cox16,Mettl9,Septin7"
"MIR_15A_5P",0.303523035230352,0.909622293299006,0.128788713061714,-0.296232019296271,-0.960110812655331,337,"Igf2r,Sec24a,Ccr2,Ncapg2,Rad23b,Dixdc1,Kif1c,Ago1,Crebrf,Il7r,Cdc37l1,Ube4b,Prkar2a,Selenoi,Ash1l,Hectd1,Tbl1xr1,Slc4a7,Tab3,E2f3,Man2a2,Cdk12,Bcl2,Tcaim,Spag7,Suco,Abtb2,Anks1,Kdsr,Usp15,Dcaf7,N4bp1,Rictor,Nup210,Pik3r1,Atxn7l3,Clock,Aff4,Rreb1,Ddx3x,Zfp275,Ptpn4,Wwp1,Mob4,Fasn,Prrc2c,Arih1,Cldn12,Ccdc85b,Chek1,Bicd1,Actr2,Ret,Atf6,Cnot6l,Rfx3,E2f7,Tuba4a,Clspn,1700025G04Rik,Tnrc6b,Socs6,Cpd,Slc39a10,Phip,Gpatch8,Tmem87b,Gcc2,Ubn2,Etnk1,Crebl2,Rbm6,Bace1,Desi1,Xpo7,Smad7,Btbd8,Rfc1,Dnajc16,Usp42,Hectd4,Tmem135,Nudt7,Pou2f1,B4galt1,Myb,Akap11,Ints6l,Jarid2,Prmt6,Chd2,Helz,Ubr3,Ptpn3,Abl2,Plcxd2,Nufip2,Pla2g15,Cpeb2,Cacul1"
